Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,가중치,1,1.1,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
,OVV,Ovintiv,NYSE,에너지,45627,2020,40.12,0.01415571284125372,0,10292.07,0.11699999999999999,0.22267689704659052,29.592318268212917,8.787842363065323,PER (4),0.08158059853111665,0.9901723986087207,PBR (2),0.01231682924853228,0.10213776722090255,0.21767241379310362,0.30088495575221225,-0.2803418803418803,-0.010378315846426796,Sales (3),-8.467503295432019,0.32746863490412736,-0.1361636653359034,1314,6.62,1.14625,4.565398233430029,30.222936305306792,-0.24668653276902308,40.51819668612468,46.44398295147042,0.15762669370564364
,AOS,A O Smith,NYSE,기계,45627,1986,73.35,-0.002583627957574275,0,10278.5,0.3073,0.19380426733199804,46.73741554159999,19.32339221546254,PER (2),-0.02370129011178257,5.624281379716665,PBR (3),0.021899864586266693,0.05509641873278242,0.09921671018276759,0.06888361045130642,-0.03713527851458889,0.03352396567226425,Sales (3),5.76405321624869,-0.1697790670048317,0.021899864586266693,984,23.275,5.50375,3.7959173618235345,88.34997659644276,0.2044986584382109,13.04166613436669,71.77806998702067,-0.021430538690924594
,ARMK,ARAMARK,NYSE,"호텔,레저서비스",45536,2006,39,0.012723967800571279,0,10251.19,0.1716,0.0579998221902524,28.323381344479827,19.921289659271277,PER (3),-0.08582992003344048,3.1798360240568226,PBR (5),-0.053620230935469415,0.9494949494949495,0.18652849740932648,0.1746724890829694,,0.06236671577399752,Sales (3),3.1942181678223043,-0.08582992003344048,0.2998818698239438,1391,21.791666666666668,2.44625,1.95770457972582,42.661645633191824,0.09388834956902103,12.264783374031957,30.002726328725675,-0.23069932490446987
,0960.HK,Longfor Group Holdings,Hongkong,은행,45627,2007,HK$ 10.98,-0.02399999999999991,0,10181.260281719104,0.0282,0.09100293770039611,990.9753523720678,14.756585002271782,PER (4),0.09505755779578173,0.4181562158749264,PBR (1),0.10041109440770102,-0.6315789473684211,0.3492063492063492,0.22352941176470595,0.26666666666666655,-0.08833718903235781,Sales (3),-1.670483877052785,0.5321567815467134,-0.4946752678248624,1061,9.63125,0.8275000000000001,0.7440745943800429,7.166368437122787,-0.34732527895056586,26.258129338161503,21.728602027328648,0.9789255033996946
,7309.T,Shimano,Tokyo,"화장품,의류,완구",45627,1921,"JP¥ 17,055.00",,0,10145.781673901249,0.0697,0.13331480618209202,111.99537100802257,39.341116731646856,PER (4),0.08403862450719823,1.7380934635019976,PBR (1),0.03457944256071288,-0.5563367902970645,0.8682778658214474,0.2524140076060678,0.1869062686899314,0.05295430563547734,Sales (3),7.429257405896346,0.4288973660817892,-0.341631263825001,1148,27.5325,2.64,433.5159094830825,11935.776777842968,-0.30015967294969403,9812.475771951144,25904.93603795102,0.5189056603899749
,CART,Maplebear,NASDAQ,소프트웨어,45627,2012,38.18,-0.02849872773536888,0,10058.07,0.16329999999999997,0.17024747691112155,92.6557849994834,21.577159098648487,PER (4),-0.060074746587596484,2.9032712182868496,PBR (4),0.008080284127378379,0.14556962025316453,0.23756906077348075,0.1741071428571427,0.11267605633802827,0.09671852410995142,Sales (3),2.2309231139754746,0.09514828568194345,0.18019155214912597,1520,19.702499999999997,2.46,1.7694637104655475,34.86285875544745,-0.08688164600713866,13.150683187817739,32.35068064203164,-0.15267992032394861
,259960.KS,크래프톤,KOSPI,소프트웨어,45627,2007,"₩ 299,000",0.0016750418760469454,0,10051.84027284354,0.1471,0.42082231212074056,114.94706602353138,14.125287100605453,PER (2),0.024844627946083886,1.774749137752069,PBR (3),-0.016078094108347152,-0.2585965687357337,0.3074783990465786,0.09794910748195974,0.28772578580571756,0.15174905410766296,Sales (3),0.9308319701672632,-0.17998830897132057,-0.016078094108347152,931,17.225714285714286,1.8037500000000002,21167.711344230585,364628.9476981891,0.21949480835514756,168474.51487071524,303885.90619805263,0.016340823404858318
,PEN,Penumbra,NYSE,건강관리,45627,2004,256.06,0.010138467000670559,0,9986.117,0.1283,0.1565403438980345,168.92030630048663,101.13426499525329,PER (1),1.494678465595789,7.626973670419436,PBR (3),-0.057962183675228096,9.388888888888891,0.3449197860962567,0.25646123260437376,,0.14076250118222083,Sales (3),7.1847448110013525,-0.7973051351437457,-0.057962183675228096,572,498.94833333333327,8.096250000000001,2.5318817515707273,1263.278180143295,3.9335240964746347,33.57294925418542,271.81499039919873,0.06152851050222119
,LSCC,Lattice Semiconductor,NASDAQ,반도체,45627,1985,72.71,-0.0021956909564980753,0,9953.677,0.2535,0.3387283811543304,123.75422601174523,80.04992868266113,PER (3),0.02735129455568952,13.933742712102557,PBR (2),0.08217991065307961,1.3863636363636367,0.419047619047619,0.2684563758389261,-0.5319148936170213,0.11732673051980509,Sales (3),6.822821050923982,0.02735129455568952,-0.08156923706994756,1096,77.91875,15.171249999999999,0.9083081171532514,70.77423310343491,-0.026623117818251774,5.218267733395537,79.16764435027704,0.08881370307078873
,AUR,Aurora Innovation Class A,NASDAQ,소프트웨어,45627,2021,5.39,0.009363295880149725,0,9946.341,-0.44909999999999994,-26.19700460829493,,-11.309101331149003,0xf,,5.0690890215696705,PBR (3),0.13366208150120396,-0.04347826086956513,0.04166666666666659,0.10869565217391314,,#N/A Sales (3),Sales (3),,,0.13366208150120396,,,4.471428571428572,-0.47660727781739454,0xf,0xf,1.0633074260611342,4.75450320510193,-0.1179029304078052
,TECH,Bio Techne,NASDAQ,건강관리,45809,1981,62.95,0.013850861652439983,0,9800.902,0.13699999999999998,0.32748083817772444,112.85028320085716,83.70636718710745,PER (4),-0.12566221545138745,4.874796940701246,PBR (2),0.05201984153250505,3.3695652173913038,0.11442786069651764,0.16517857142857126,-0.7591623036649214,0.06891247567518081,Sales (3),12.146765352279273,0.3594489078074252,-0.17200901219511755,1287,61.57375,5.8875,0.7520335921315151,46.30552839350788,-0.26440780947564935,12.913358395384684,76.02739755282732,0.20774261402426242
,AIT,Applied Industrial Technologies,NYSE,기계,45809,1988,258.41,-0.002893965118073827,0,9755.254,0.2021,0.11174143389312484,78.13402598721953,25.174895026674292,PER (5),0.018401902373555545,5.2795428126236175,PBR (5),0.009472813121150558,0.04347826086956535,0.09090909090909081,0.09635416666666677,0.017085427135678385,0.05071228093103877,Sales (3),4.964260049929215,0.21500458622945406,0.21159903904156452,1674,20.720000000000002,4.3575,10.264590963584926,212.68232476547968,-0.17695783922650188,48.94552599935935,213.28012954220836,-0.17464444277617608
,AVTR,Avantor,NYSE,건강관리,45627,2016,14.29,0.03776325344952802,0,9742.046,0.1038,0.15682470891186098,66.06347300552606,14.816888105094558,PER (1),0.17501095202970318,1.6208032554146736,PBR (1),0.13342884994033133,-0.0865384615384616,0.07368421052631585,0.10784313725490184,,0.012711169251808825,Sales (3),11.656589422712694,-0.7616714153917555,-0.48237820186357727,158,62.17,3.13125,0.9644400294206584,59.95923662908233,3.1958877976964546,8.816616052726264,27.607029015099116,0.9319124573197424
,ACI,Albertsons Company Class A,NYSE,필수소비재,45689,2015,17.38,0.0017291066282418832,0,9730.131,0.33,0.02320792985528184,7.22474747146412,8.987156261886847,PER (3),0.025053465855357615,2.922737919287701,PBR (2),0.09159212671809569,0.2804878048780489,0.07142857142857138,0.08888888888888896,-0.2838427947598254,0.021231702416052965,Sales (3),4.232894793726854,0.025053465855357615,-0.1466458629816929,1007,8.7675,3.4249999999999994,1.933870903492122,16.95521314636718,-0.02444113081891952,5.946479116483927,20.366690973957446,0.17184643118282206
,GNRC,Generac Holdings,NYSE,IT가전,45627,2006,165.67,-0.025413259603506266,0,9720.845,0.1625,0.1447554156606453,108.29380574806876,23.007810748735555,PER (2),0.034669248657266616,3.572358604787655,PBR (2),-0.07211464810710266,0.41558441558441567,0.17038007863695934,0.15229563269876814,-0.23109843081312412,0.06511275473457923,Sales (3),3.533533612964599,-0.18940200823585496,-0.27976641032506955,585,28.383750000000003,4.96,7.200598171171273,204.37997834098263,0.23365713974155033,46.375523380539114,230.02259596747402,0.3884384376620633
,IPG,Interpublic Group of Companies,NYSE,"미디어,교육",45627,1930,26.5,0.009139375476009182,0,9693.217,0.2676,0.1703777861020594,-15.44708998723786,9.699758758121503,PER (2),-0.09785421071938594,2.538046678423674,PBR (2),0.006662043995507849,0.6174863387978141,0.06418918918918917,0.05396825396825395,-0.351063829787234,-0.04365369841192289,Sales (3),-2.2219786893181683,-0.2827611603200664,-0.14327538281057428,641,13.52375,2.9625000000000004,2.732026709201591,36.94724620856502,0.3942357059835857,10.441100325411893,30.931759714032736,0.16723621562387692
,LEVI,Levi Strauss Class A,NYSE,"화장품,의류,완구",45597,1970,24.45,0.0028712059064808226,0,9673.751,0.2389,0.12057227781385164,79.2818030167179,20.15795929082797,PER (3),0.011655542269829455,4.338015843819223,PBR (3),0.056120716693663475,1.5192307692307692,0.11450381679389306,0.10958904109589052,-0.5772357723577236,0.021913359779104274,Sales (3),9.198935943200192,0.011655542269829455,0.056120716693663475,1271,19.925714285714285,4.1075,1.2129203977073681,24.168305296031956,-0.01152125578601404,5.63621731230793,23.15076261030482,-0.05313854354581504
,PPC,Pilgrims Pride,NASDAQ,필수소비재,45627,1986,40.72,-0.00488758553274693,0,9672.932,0.2683,0.08677591444870313,36.503726716188154,7.65898591023972,PER (1),0.1296439395633806,2.4131434809230448,PBR (3),0.06423086259009692,0.1991247264770241,-0.1496350364963504,-0.11158798283261812,,0.020997636168832153,Sales (3),3.647546727954234,-0.7968371388908194,0.06423086259009692,744,37.69875,2.2675,5.316630749451985,200.430333465903,3.9221594662549855,16.874255642861446,38.26237467018833,-0.06035425662602334
,ALGN,Align Technology,NASDAQ,건강관리,45627,1997,132.17,0.026961926961927007,0,9580.523,0.1611,0.22605241019805786,109.81182990723505,14.453057394654339,PER (1),0.28243632605628566,2.3111600303571014,PBR (1),0.3436976920680823,0.7935943060498221,0.0744047619047619,0.08310249307479227,-0.39764201500535906,0.02615024709906319,Sales (3),5.526929569691181,-0.5522596841804729,-0.6105059986758624,174,32.28000000000001,5.93375,9.14477791037382,295.193430946867,1.2334374740626997,57.187731816034464,339.3377036633945,1.567433635949115
,UWMC,UWM Holdings Class A,NYSE,은행,45627,2019,5.98,-0.014827018121911006,0,9563.92,1.0223,0.4619528597714256,1085.0178359096315,36.78492352195434,PER (4),0.17448670248896359,8.851261843177685,PBR (2),-0.24218648602930792,0.30769230769230776,1.4705882352941173,0.40476190476190477,-0.35000000000000003,0.09481478842770184,Sales (3),3.8796609824219117,1.1324593346060485,-0.6126362431869723,1084,17.25,22.85,0.1625666014075293,2.8042738742798803,-0.531057880555204,0.6756098854548319,15.43768588264291,1.581552823184433
,NVMI,Nova,NASDAQ,반도체,45627,1993,322.03,-0.02118541033434662,0,9548.983,0.2402,0.332839996975164,122.31009146624615,40.04002755531431,PER (4),-0.022027507159495863,#N/A PBR (Oct-25),0xf,,0.5052447552447552,0.07433217189314757,0.06810810810810819,-0.12804878048780485,0.1629701596394029,Sales (3),2.4568931909933185,0.14518687369959782,,,34.96375,5.941999999999999,8.042701757762865,281.2030135829813,-0.12678007147476522,0xf,0xf,0xf
,CPB,Campbell Soup,NYSE,필수소비재,45839,1922,31.95,0.011075949367088445,0,9520.861,0.1852,0.13113178972537204,24.563549011820683,15.082068162432979,PER (3),-0.04498539417869385,2.3958595177324966,PBR (2),-0.06205646479765248,0.2338308457711444,0.06451612903225812,0.045454545454545324,-0.31399317406143357,-0.003359889629103691,Sales (3),-44.88858214802842,-0.04498539417869385,-0.22931740483072083,801,15.7925,3.10875,2.118409733724871,33.45498571985002,0.047104404377152465,13.335506428289378,41.456755608944604,0.2975510362736966
,MTSI,MACOM Technology Solutions,NASDAQ,반도체,45536,2009,127.41,-0.005308767273011217,0,9488.386,0.1746,0.26816967991050483,114.96035173571066,36.22539671264044,PER (2),0.12083529432674633,6.9840761277795185,PBR (3),0.06525470013796264,2.3365384615384617,0.1757925072046109,0.16176470588235298,-0.59375,0.18346159783617555,Sales (3),1.9745492866026593,-0.35610741712334815,0.06525470013796264,887,56.260000000000005,6.55625,3.5171457475175623,197.87461975533807,0.5530540754676876,18.24292829415479,119.60519862855234,-0.06125736889920452
,PEGA,Pegasystems,NASDAQ,소프트웨어,45627,1983,55.46,-0.03614876607577333,0,9488.134,0.28809999999999997,0.2608584468793605,155.68906094813545,34.53094947173356,PER (2),-0.014190091591482323,9.32642798905022,PBR (2),0.021354754745799953,2.6181818181818177,0.060301507537688384,0.04739336492891,-0.8090277777777778,0.08875068329939113,Sales (3),3.8907812523816876,-0.23155266441753697,-0.35290914933738204,461,44.936,14.412857142857145,1.6060954259424174,72.17150406014846,0.30132535268929783,5.9465424560306825,85.7066669127051,0.5453780546827462
,MNDY,mondaycom,NASDAQ,소프트웨어,45627,2012,183.57,0.007187534291671183,0,9463.302,0.187,0.14036836641389314,-3.141754006339122,63.27597512426036,PER (2),-0.17767341207628107,7.784836075017092,PBR (2),0.02297451708503173,5.370967741935484,0.19240506329113918,0.3099787685774947,-0.8068535825545171,0.2307333698787464,Sales (3),2.7423850809925225,-0.49022376536346135,-0.22461792081503074,452,124.125,10.040000000000001,2.9011010836183577,360.09917200412866,0.9616449964816074,23.580457986663124,236.74779818609778,0.28968675810915623
,DVA,Davita,NYSE,건강관리,45627,1994,131.16,-0.007115821347464024,0,9377.94,1.3388,0.15493223326783032,59.66147170394149,12.09233492894956,PER (3),-0.06640919290101821,#N/A PBR (Oct-25),0xf,,0.013047530288909487,0.17387304507819693,0.13557993730407528,,0.0406426891217941,Sales (3),2.975279242156545,-0.06640919290101821,,,12.952499999999999,28.342000000000002,10.846540454813026,140.4898152409657,0.07113308356942438,0x24,0x24,0x24
,003670.KS,포스코퓨처엠,KOSPI,화학,45627,1971,"₩ 146,500",-0.006779661016949157,0,9258.647150774477,0.0223,0.037765328290274146,116.16549437901541,#N/A PER (Oct-25),0xf,,3.656802737346294,PBR (1),0.09485111896595644,1.08060263653484,3.9485981308411215,0.9348441926345609,-18.818791946308725,0.15551966203181203,Sales (3),,,-0.31903114760776663,,327.13571428571424,5.370000000000001,0x24,0x24,0x24,40062.319606092184,215134.65628471508,0.46849594733593913
,LBRDK,Liberty Broadband Series C,NASDAQ,"미디어,교육",45627,2014,64.53,0.03946520618556715,0,9255.851,0.1166,0.010291177489620074,67.00075261119372,9.010550024633753,PER (1),0.41898425584783516,0.7641148763793854,PBR (1),0.2735247939656422,0.21710526315789477,0.24999999999999994,0.0983783783783784,-0.09253731343283583,1.5449101839695971,Sales (3),0.05832410270920368,-0.5640232236780571,-0.4363746960320656,241,20.6675,1.3557142857142856,7.1616049878845125,148.01247108710317,1.2937001563164912,84.45065263715748,114.4909562180892,0.7742283622824917
,MGM,MGM Resorts International,NYSE,"호텔,레저서비스",45627,1986,33.93,-0.02359712230215827,0,9235.442,0.2782,0.09358242695090455,19.131824717117027,13.75642501909114,PER (3),0.027584837622857794,2.8274064765673588,PBR (3),0.0017383442222704826,0.03333333333333337,0.06854838709677416,0.21509433962264163,,0.01719953170030085,Sales (3),7.99813928587981,0.027584837622857794,0.0017383442222704826,1213,13.387142857142853,2.8225000000000002,2.4664838395812874,33.01917151530891,-0.026844340839701997,12.000396929553991,33.87112033366614,-0.0017353276255189787
,018260.KS,삼성에스디에스,KOSPI,소프트웨어,45627,1985,"₩ 166,700",0.0006002400960383181,0,9159.542418644309,0.08470000000000001,0.06981327742470243,24.353439384610144,16.429049343987725,PER (3),-0.03535857062824366,1.3142051445078347,PBR (3),-0.055378153094099325,0.044771542471634465,0.10361021426474905,0.0927304964539007,0.0005113520147269381,0.045940092244230964,Sales (3),3.576189890226187,-0.03535857062824366,-0.055378153094099325,1043,17.03125,1.3912500000000003,10146.661350250586,172810.3261214553,0.03665462580357093,126844.73249602791,176472.73408509887,0.05862467957467832
,066570.KS,LG전자,KOSPI,IT가전,45627,2002,"₩ 76,400",0.017310252996005415,0,9142.340486002558,0.06509999999999999,0.03560071296380194,47.073713283954135,12.691747103971936,PER (2),-0.00020701263575906292,0.6249003350758995,PBR (1),0.13618242741072617,2.6811023622047245,0.11109625668449198,0.23234267837805317,-0.716675962074735,0.027286774350818895,Sales (3),4.6512449367585464,-0.29210083781792173,-0.30950239218132647,458,17.92875,0.9049999999999999,6019.659813115114,107924.9758743876,0.41263057427208905,122259.49597341882,110644.84385594401,0.4482309405228273
,CAG,Conagra Brands,NYSE,필수소비재,45778,1975,19.11,-0.0036496350364964014,0,9141.3,0.0949,0.11764973201277783,42.26316541217514,9.060952446048294,PER (1),-0.04218261669679779,1.01529962156517,PBR (1),0.05760377246371884,-0.26666666666666666,0.06250000000000006,0.08021390374331545,0.03448275862068969,-0.008394271334412574,Sales (3),-10.794209628300482,-0.4750317238674222,-0.30577803653663593,381,17.26,1.4625,2.109049806164069,36.402199654391836,0.9048770096489711,18.822030062948635,27.527218967062378,0.4404614844093344
,298040.KS,효성중공업,KOSPI,기계,45627,2018,"₩ 1,412,000",0.026909090909090994,0,9109.88347307091,0.2087,0.11890616025272832,68.5765668185602,35.82077406549208,PER (3),0.35289424009088455,5.884855249400063,PBR (5),0.03243074550878289,0.8250963310437259,0.3409904534606205,0.29528535980148884,0.248744769874477,0.13586875557203132,Sales (3),2.636424681648134,0.35289424009088455,1.4330150901912404,2038,26.47714285714286,2.41875,39418.466988413,1043688.3816617808,-0.2608439223358493,239937.93222763593,580349.8735755944,-0.5889873416603439
,ESTC,Elastic,NYSE,소프트웨어,45748,2012,85.58,-0.022836263987211725,0,9094.796,0.23260000000000003,0.16593490370221978,80.63892085588492,#N/A PER (Oct-25),0xf,,9.553058909222493,PBR (2),0.013318367459294045,3.2596153846153846,0.1319148936170213,0.15789473684210523,-1.5360824742268042,0.13424106938373315,Sales (3),,,-0.24630698941045415,,67.14,12.674999999999999,0x24,0x24,0x24,8.958387131621405,113.5475568933013,0.32680015065787926
,DOX,Amdocs,NASDAQ,소프트웨어,45536,1988,82.32,0.002557544757033181,0,9054.541,0.2115,0.2093089566550782,53.067859043436485,11.703958452180803,PER (2),-0.05949809032749298,2.4967073001958595,PBR (3),-0.02417916798598463,0.6423529411764707,0.09598853868194841,0.08104575163398682,-0.3400621118012423,-0.0028720436013723438,Sales (3),-40.751325803648385,-0.21653696245128917,-0.02417916798598463,875,14.938749999999999,2.5585714285714287,7.033517791124872,105.07196390216667,0.27638440114391005,32.97142600317716,84.35974853098614,0.02477828633365098
,030200.KS,KT,KOSPI,통신서비스,45627,1981,"₩ 51,200",0.013861386138613874,0,9042.987068352992,0.0894,0.08358894849578552,43.050305155669584,8.911399313362862,PER (3),-0.09217885512666624,0.7203706796596603,PBR (5),0.01460659106994422,2.8956756756756756,-0.16317469127237408,0.062344553142099156,-0.2809949475320637,0.02533945360545206,Sales (3),3.516807999145442,-0.09217885512666624,0.24470095837522288,1333,9.81625,0.57875,5745.4500914603095,56398.77446029727,0.1015385636776811,71074.51961286025,41134.37822594287,-0.19659417527455336
,MMYT,MakeMyTrip,NASDAQ,"호텔,레저서비스",45717,2000,94.45,0.001165995336018577,0,8986.671,0.23170000000000002,0.1854143147437345,27.411069962557047,76.48809520261533,PER (4),-0.13879305069396686,7.732790417876136,PBR (4),0.04408984545163008,0.9759036144578312,0.2195121951219513,0.29499999999999993,-0.3306451612903226,0.20823129812681485,Sales (3),3.6732276027032853,0.2831420097737851,0.34191590765746405,1839,59.60999999999999,5.762499999999999,1.2348326853976945,73.60837637655656,-0.22066303465795067,12.214219563180835,70.38444023282955,-0.254796821251143
,APPF,AppFolio Class A,NASDAQ,소프트웨어,45627,2006,249.86,-0.011825192802056517,0,8958.237,0.3652,0.2684303024697068,9.544567748301152,46.273888988397985,PER (1),0.45606950876016317,16.733332384181004,PBR (3),0.06734698671223138,-0.032432432432432386,0.1824953445065176,0.2377952755905513,0.26136363636363624,0.18043177535137475,Sales (3),2.5646197238975077,-0.9519583854902779,0.06734698671223138,727,963.2042857142858,15.677499999999998,5.399589389658737,5200.9076412166805,19.81528712565709,14.931873356929625,234.09444455326417,-0.06309755641853776
,LYFT,Lyft Class A,NASDAQ,소프트웨어,45627,2007,21.99,-0.027421494913755007,0,8937.648,0.5219,0.016364785493107926,-5.3616231175561575,98.59805685170363,PER (3),0.042262757417586005,11.396929757517224,PBR (5),0.013060422890419865,3.833333333333333,0.8965517241379313,0.4363636363636363,-0.9333333333333333,0.12598828659324338,Sales (3),7.825970137210465,0.042262757417586005,0.21276187895900245,1495,94.6,9.397499999999999,0.2230267076467242,21.098326543380107,-0.04054904304774398,1.9294670115428028,18.132166240973486,-0.17543582351189235
,AA,Alcoa,NYSE,"비철,목재등",45627,2016,34.5,-0.009474590869939625,0,8932.558,0.1033,0.09093806692501075,49.60281473867843,16.65945118714605,PER (1),0.5311995576421,1.456597564768427,PBR (2),0.06857226209513212,10.035714285714283,-0.13592233009708737,0.18726591760299627,-0.7358490566037735,0.026687893551547978,Sales (3),6.242325253196969,-0.5751873932286298,-0.06403369332149278,619,39.215999999999994,1.5562500000000001,2.070896550699053,81.21227913221405,1.3539791052815668,23.685334120055927,36.86030122433704,0.0684145282416535
,267250.KS,HD현대,KOSPI,에너지,45627,2017,"₩ 164,400",0.04913848117421815,0,8795.097342617591,0.1184,0.08564401400775781,49.81272883502001,15.511017807708132,PER (4),0.024393030778742997,1.2317631320559717,PBR (5),0.017986059550389788,0.8168839230291745,0.32499145883156816,0.15129246438470959,0.020104479974671522,0.05101869851854138,Sales (3),3.0402613665401654,0.36380578614080883,0.5691250089884992,1979,11.373333333333333,0.7849999999999999,10598.917623465182,120545.02310421068,-0.26675776700601783,133467.21924173457,104771.76710476162,-0.36270214656471034
,TAP,Molson Coors Beverage Company Class B,NYSE,필수소비재,45627,2003,46.39,0.004547423126894712,0,8730.536,0.0793,0.14427834727765101,51.05042481637648,8.577604217134349,PER (2),-0.02977424257128669,0.6800415392179598,PBR (2),-0.0026888517426802983,0.013084112149532765,0.04797047970479701,0.047535211267605716,,-0.006347362391283127,Sales (3),-13.513651322183884,-0.1319678646853416,-0.12110948081685313,839,9.881666666666666,0.7737499999999999,5.408270051366187,53.442721890916864,0.15203108193396986,68.21642109296438,52.782455820681186,0.13779814228672538
,086280.KS,현대글로비스,KOSPI,운송,45627,2001,"₩ 164,200",0.0030543677458765295,0,8723.532755435555,0.17079999999999998,0.07101591398156633,32.360560928553895,7.7460201244205305,PER (3),0.03677699507050769,1.2496721876121553,PBR (4),0.029596035107851915,0.5662667123757285,0.05935913150061285,0.0740909090909091,-0.1556185954958606,0.05857814713612301,Sales (3),1.3223395588836988,0.03677699507050769,0.17065310314956017,1434,7.4712499999999995,1.0675,21197.98262366167,158375.42767703222,-0.03547242584024224,131394.45818486973,140263.5841123484,-0.14577597982735435
,QRVO,Qorvo,NASDAQ,반도체,45717,2013,93.48,0.02119292112737603,0,8661.32,0.1321,0.200690257891652,81.60857555651118,41.04558072024102,PER (3),-0.07142697614347104,2.3703732170694654,PBR (2),0.03115746256420482,9.431034482758621,0.12727272727272734,0.11876832844574774,-0.8903591682419659,0.036393596372554446,Sales (3),11.278242551262338,-0.07142697614347104,-0.10467489440246802,927,44.202857142857134,2.6474999999999995,2.277468082060823,100.67059627875138,0.07692122677312119,39.436827638295284,104.40900117238675,0.11691272114234863
,PCTY,Paylocity Holding,NASDAQ,소프트웨어,45809,2013,155.65,0.004193548387096735,0,8585.907,0.2475,0.3022698092183779,115.01653802009272,31.750890741433665,PER (2),-0.16225944185792007,6.55833428825976,PBR (2),-0.028034933196033895,0.8134328358208958,0.09190672153635115,0.17587939698492455,-0.42571428571428577,0.09428017927430193,Sales (3),3.3677164156695705,-0.4633160938716868,-0.3351916585646466,360,59.161249999999995,9.864999999999998,4.902224673554839,290.0217394683462,0.8632941822572835,23.73316045792801,234.1276279174598,0.5041929194825556
,EPAM,EPAM Systems,NYSE,소프트웨어,45627,2002,154.12,0.008836813510505914,0,8584.008,0.1412,0.15334970785959806,70.3489523299305,14.735216558084188,PER (1),0.2982569654699725,2.2617723025781538,PBR (1),0.3625134352880446,0.413265306122449,0.09566787003610112,0.11861614497528826,-0.27407407407407414,0.10163089593966149,Sales (3),1.4498756920171718,-0.6098310910380516,-0.6078418200991498,158,37.76625000000001,5.767499999999999,10.45929656971652,395.0084090760566,1.5629925322868972,68.14125357549095,393.004679996644,1.5499914352234878
,003230.KS,삼양식품,KOSPI,필수소비재,45627,1961,"₩ 1,509,000",-0.03145057766367132,0,8339.093363649281,0.38670000000000004,0.23790890901743564,26.994248593890706,29.5302697699084,PER (5),0.07187912050484213,10.065555039458859,PBR (5),0.06513809941363591,0.5170885725364205,0.33525631663502264,0.21017227235438884,0.038543404475637116,0.2693770831494603,Sales (3),1.0962428364228713,0.7461908356808871,1.1775132589418837,2108,16.91125,4.6225000000000005,51100.10886313284,864166.7160116552,-0.42732490655291244,149917.2170917985,692992.3360068386,-0.5407605460524595
,WIX,Wix.Com,NASDAQ,소프트웨어,45627,2006,151.77,-0.012299882858258449,0,8331.482,1.3646,0.21687187119469623,1.7295978470768727,26.42822035390189,PER (1),0.5930211183786551,-148.45855667086394,PBR (1),-8.772699302139472,1.9826839826839826,0.07982583454281578,0.22983870967741934,-0.6181818181818182,0.13355519380687197,Sales (3),1.9788238555603102,-0.6417192620532794,-4.246237504419482,98,73.764,45.732499999999995,5.742724934469246,423.60636206618943,1.791107347079063,-1.0223055066908513,-46.752586584739355,-1.308048933153715
,BROS,Dutch Bros Class A,NYSE,"호텔,레저서비스",45627,2021,50.55,-0.034014905407987794,0,8316.414,0.1848,0.10637517878072834,5.838357152654833,83.44184785593936,PER (1),0.8916764419845695,10.811597990001202,PBR (1),0.6506256473284278,1,0.32352941176470584,0.2777777777777776,,0.23807021707131867,Sales (3),3.5049259366593803,-0.7166833678894351,-0.578213309201313,143,294.518,25.632857142857144,0.6058111283354312,178.4222818950945,2.5296198198831754,4.675534555275707,119.8473093218743,1.3708666532517175
,017670.KS,SK텔레콤,KOSPI,통신서비스,45627,1984,"₩ 54,400",0,0,8302.245274975132,0.0931,0.09832483902799853,41.85399490817945,17.436857096439752,PER (4),0.12102589120036988,1.0119949005213233,PBR (4),-0.007848136743800693,-0.5258175559380379,0.9829401088929219,0.09225700164744646,0.13609698865858427,0.004686135253788344,Sales (3),37.209461853119855,0.5337532355307091,0.06525779002244558,1664,11.368750000000002,0.9500000000000001,3119.828286664537,35468.54783401746,-0.34800463540409077,53755.211584540746,51067.45100531371,-0.061260091814086204
,MTCH,Match Group,NASDAQ,소프트웨어,45627,1986,34.32,-0.007231703789412736,0,8258.152,-0.541,0.27620708013914214,31.060047915751504,15.763832909475827,PER (1),0.4885583483924294,-42.883425205361085,PBR (1),-5.499834753972832,0.09405940594059403,0.23076923076923087,0.19117647058823528,0.03589743589743593,0.03587316163224773,Sales (3),4.394324947178653,-0.7416453336697055,-5.303404436062327,80,61.01625,9.965,2.1771354845666906,132.84064301019234,2.8706481063575855,-0.8003092065441982,-7.975081243212935,-1.2323741620982789
